id,Taxon,taxon_final,Type,source,lat,lon,is_hybrid,final_cult_stat,final_origin_stat,H,G,crop_code
621270256,1914,Arachis_duranensis,H,GBIF,-24.92,-64.42,0,,,1,0,groundnut
621270401,1914,Arachis_duranensis,H,GBIF,-23.01,-63.89,0,,,1,0,groundnut
621270457,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621270513,1914,Arachis_duranensis,H,GBIF,-24.9,-65.24,0,,,1,0,groundnut
621270594,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621270897,1914,Arachis_duranensis,H,GBIF,-24.93,-64.42,0,,,1,0,groundnut
621271319,1914,Arachis_duranensis,H,GBIF,-24.92,-64.46,0,,,1,0,groundnut
621271527,1914,Arachis_duranensis,H,GBIF,-23.25,-63.35,0,,,1,0,groundnut
621271528,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621271698,1914,Arachis_duranensis,H,GBIF,-24.84,-65.48,0,,,1,0,groundnut
621271811,1921,Arachis_villosa,H,GBIF,-27.61,-57.17,0,,,1,0,groundnut
621271924,1912,Arachis_correntina,H,GBIF,-27.9517,-58.8041,0,,,1,0,groundnut
621272148,1909,Arachis_monticola,H,GBIF,-24.11,-65.41,0,,,1,0,groundnut
621272314,1914,Arachis_duranensis,H,GBIF,-24.9,-65.24,0,,,1,0,groundnut
621272429,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621272509,1909,Arachis_monticola,H,GBIF,-24.84,-65.5,0,,,1,0,groundnut
621272577,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621272896,1921,Arachis_villosa,H,GBIF,-29.55,-57.31,0,,,1,0,groundnut
621272973,1909,Arachis_monticola,H,GBIF,-24.11,-65.41,0,,,1,0,groundnut
621273240,1914,Arachis_duranensis,H,GBIF,-25.24,-64.47,0,,,1,0,groundnut
621273243,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621273497,1921,Arachis_villosa,H,GBIF,-27.61,-57.17,0,,,1,0,groundnut
621273590,1912,Arachis_correntina,H,GBIF,-28.36,-58.03,0,,,1,0,groundnut
621273591,1914,Arachis_duranensis,H,GBIF,-24.37,-65.09,0,,,1,0,groundnut
621273945,1921,Arachis_villosa,H,GBIF,-31.43,-58.08,0,,,1,0,groundnut
621274003,1921,Arachis_villosa,H,GBIF,-29.7137,-57.0856,0,,,1,0,groundnut
621274424,1909,Arachis_monticola,H,GBIF,-23.07,-65.39,0,,,1,0,groundnut
621274481,1912,Arachis_correntina,H,GBIF,-27.8,-57.46,0,,,1,0,groundnut
621274482,1914,Arachis_duranensis,H,GBIF,-24.9,-65.24,0,,,1,0,groundnut
621274763,1914,Arachis_duranensis,H,GBIF,-24.92,-64.42,0,,,1,0,groundnut
621274796,1921,Arachis_villosa,H,GBIF,-27.61,-57.17,0,,,1,0,groundnut
621274999,1909,Arachis_monticola,H,GBIF,-23.204,-65.3486,0,,,1,0,groundnut
621275166,1914,Arachis_duranensis,H,GBIF,-24.9,-65.24,0,,,1,0,groundnut
621275362,1914,Arachis_duranensis,H,GBIF,-23.25,-63.35,0,,,1,0,groundnut
621275515,1909,Arachis_monticola,H,GBIF,-24.08,-65.4,0,,,1,0,groundnut
621275608,1921,Arachis_villosa,H,GBIF,-31.91,-58.4,0,,,1,0,groundnut
621275701,1914,Arachis_duranensis,H,GBIF,-25.24,-64.47,0,,,1,0,groundnut
621275772,1914,Arachis_duranensis,H,GBIF,-24.37,-65.09,0,,,1,0,groundnut
621275896,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621276120,1909,Arachis_monticola,H,GBIF,-24.11,-65.41,0,,,1,0,groundnut
621276200,1914,Arachis_duranensis,H,GBIF,-24.72,-65.41,0,,,1,0,groundnut
621276201,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621276526,1914,Arachis_duranensis,H,GBIF,-24.72,-65.41,0,,,1,0,groundnut
621276528,1912,Arachis_correntina,H,GBIF,-27.56,-58.29,0,,,1,0,groundnut
621276529,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621276602,1914,Arachis_duranensis,H,GBIF,-24.84,-65.48,0,,,1,0,groundnut
621276623,1909,Arachis_monticola,H,GBIF,-24.13,-65.4,0,,,1,0,groundnut
621276722,1909,Arachis_monticola,H,GBIF,-24.11,-65.41,0,,,1,0,groundnut
621277179,1921,Arachis_villosa,H,GBIF,-29.55,-57.31,0,,,1,0,groundnut
621277256,1912,Arachis_correntina,H,GBIF,-27.9517,-58.8041,0,,,1,0,groundnut
621277306,1914,Arachis_duranensis,H,GBIF,-24.37,-65.12,0,,,1,0,groundnut
621277337,1914,Arachis_duranensis,H,GBIF,-24.8443,-65.4788,0,,,1,0,groundnut
621277368,1912,Arachis_correntina,H,GBIF,-27.56,-58.29,0,,,1,0,groundnut
621277493,1914,Arachis_duranensis,H,GBIF,-24.92,-64.46,0,,,1,0,groundnut
621277922,1914,Arachis_duranensis,H,GBIF,-24.69,-64.21,0,,,1,0,groundnut
621277976,1909,Arachis_monticola,H,GBIF,-27.5,-58.77,0,,,1,0,groundnut
621278276,1921,Arachis_villosa,H,GBIF,-30.22,-57.86,0,,,1,0,groundnut
621278360,1921,Arachis_villosa,H,GBIF,-30.71,-58.16,0,,,1,0,groundnut
621278438,1909,Arachis_monticola,H,GBIF,-24.11,-65.41,0,,,1,0,groundnut
621278490,1912,Arachis_correntina,H,GBIF,-27.5,-58.77,0,,,1,0,groundnut
621278606,1914,Arachis_duranensis,H,GBIF,-27.4695,-58.8281,0,,,1,0,groundnut
621279166,1921,Arachis_villosa,H,GBIF,-30.91,-57.93,0,,,1,0,groundnut
621279258,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621279354,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621279491,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621279662,1914,Arachis_duranensis,H,GBIF,-24.9,-65.24,0,,,1,0,groundnut
621279867,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621280007,1909,Arachis_monticola,H,GBIF,-24.1197,-65.4019,0,,,1,0,groundnut
621280201,1914,Arachis_duranensis,H,GBIF,-24.9,-65.24,0,,,1,0,groundnut
621280276,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621280833,1921,Arachis_villosa,H,GBIF,-29.7137,-57.0856,0,,,1,0,groundnut
621281021,1921,Arachis_villosa,H,GBIF,-27.61,-57.17,0,,,1,0,groundnut
621281491,1914,Arachis_duranensis,H,GBIF,-24.69,-64.21,0,,,1,0,groundnut
621281598,1909,Arachis_monticola,H,GBIF,-24.28,-64.23,0,,,1,0,groundnut
621281665,1914,Arachis_duranensis,H,GBIF,-25.24,-64.47,0,,,1,0,groundnut
621281666,1909,Arachis_monticola,H,GBIF,-24.25,-65.5,0,,,1,0,groundnut
621281687,1914,Arachis_duranensis,H,GBIF,-23.03,-63.85,0,,,1,0,groundnut
621281749,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621281829,1914,Arachis_duranensis,H,GBIF,-25.24,-64.47,0,,,1,0,groundnut
621281859,1914,Arachis_duranensis,H,GBIF,-24.8443,-65.4788,0,,,1,0,groundnut
621281860,1914,Arachis_duranensis,H,GBIF,-23.25,-63.35,0,,,1,0,groundnut
621282044,1912,Arachis_correntina,H,GBIF,-27.3167,-58.5833,0,,,1,0,groundnut
621282263,1912,Arachis_correntina,H,GBIF,-28.36,-58.03,0,,,1,0,groundnut
621282334,1909,Arachis_monticola,H,GBIF,-24.11,-65.41,0,,,1,0,groundnut
621282634,1914,Arachis_duranensis,H,GBIF,-24.72,-65.41,0,,,1,0,groundnut
621282704,1921,Arachis_villosa,H,GBIF,-29.7327,-57.0999,0,,,1,0,groundnut
621282762,1914,Arachis_duranensis,H,GBIF,-24.93,-64.42,0,,,1,0,groundnut
621282816,1914,Arachis_duranensis,H,GBIF,-24.9,-65.24,0,,,1,0,groundnut
621282989,1914,Arachis_duranensis,H,GBIF,-23.243,-63.3412,0,,,1,0,groundnut
621283158,1909,Arachis_monticola,H,GBIF,-22.92,-65.92,0,,,1,0,groundnut
621283481,1909,Arachis_monticola,H,GBIF,-23.07,-65.39,0,,,1,0,groundnut
621283666,1914,Arachis_duranensis,H,GBIF,-24.84,-65.48,0,,,1,0,groundnut
621283781,1914,Arachis_duranensis,H,GBIF,-24.92,-65.5,0,,,1,0,groundnut
621283811,1914,Arachis_duranensis,H,GBIF,-24.93,-64.42,0,,,1,0,groundnut
621283918,1914,Arachis_duranensis,H,GBIF,-24.69,-64.21,0,,,1,0,groundnut
621283921,1914,Arachis_duranensis,H,GBIF,-24.9,-65.24,0,,,1,0,groundnut
621283976,1914,Arachis_duranensis,H,GBIF,-25,-64.5,0,,,1,0,groundnut
621284006,1912,Arachis_correntina,H,GBIF,-27.3704,-58.5127,0,,,1,0,groundnut
621284039,1914,Arachis_duranensis,H,GBIF,-23.25,-63.35,0,,,1,0,groundnut
621284041,1909,Arachis_monticola,H,GBIF,-27.4794,-58.8266,0,,,1,0,groundnut
621284182,1914,Arachis_duranensis,H,GBIF,-23.03,-63.85,0,,,1,0,groundnut
621284267,1914,Arachis_duranensis,H,GBIF,-23.01,-63.89,0,,,1,0,groundnut
621284268,1912,Arachis_correntina,H,GBIF,-27.33,-58.5,0,,,1,0,groundnut
621284329,1914,Arachis_duranensis,H,GBIF,-23.03,-63.85,0,,,1,0,groundnut
621284366,1914,Arachis_duranensis,H,GBIF,-24.37,-65.09,0,,,1,0,groundnut
621284491,1914,Arachis_duranensis,H,GBIF,-23.25,-63.38,0,,,1,0,groundnut
621284526,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621284609,1914,Arachis_duranensis,H,GBIF,-23.03,-63.85,0,,,1,0,groundnut
621284673,1914,Arachis_duranensis,H,GBIF,-24.37,-65.09,0,,,1,0,groundnut
621284857,1914,Arachis_duranensis,H,GBIF,-24.92,-64.42,0,,,1,0,groundnut
621284930,1912,Arachis_correntina,H,GBIF,-28.36,-58.03,0,,,1,0,groundnut
621284931,1914,Arachis_duranensis,H,GBIF,-23.03,-63.85,0,,,1,0,groundnut
621285112,1914,Arachis_duranensis,H,GBIF,-24.69,-64.21,0,,,1,0,groundnut
621285212,1912,Arachis_correntina,H,GBIF,-27.8,-57.46,0,,,1,0,groundnut
621285213,1914,Arachis_duranensis,H,GBIF,-23.25,-63.35,0,,,1,0,groundnut
621285314,1909,Arachis_monticola,H,GBIF,-24.11,-65.41,0,,,1,0,groundnut
621285407,1914,Arachis_duranensis,H,GBIF,-24.68,-64.25,0,,,1,0,groundnut
621285502,1914,Arachis_duranensis,H,GBIF,-23.03,-63.85,0,,,1,0,groundnut
621285533,1914,Arachis_duranensis,H,GBIF,-24.92,-64.42,0,,,1,0,groundnut
621285611,1914,Arachis_duranensis,H,GBIF,-24.37,-65.09,0,,,1,0,groundnut
621285640,1909,Arachis_monticola,H,GBIF,-24.11,-65.41,0,,,1,0,groundnut
621285688,1914,Arachis_duranensis,H,GBIF,-24.37,-65.09,0,,,1,0,groundnut
621285689,1914,Arachis_duranensis,H,GBIF,-24.9,-65.24,0,,,1,0,groundnut
621285811,1912,Arachis_correntina,H,GBIF,-28.36,-58.03,0,,,1,0,groundnut
621285812,1914,Arachis_duranensis,H,GBIF,-23.03,-63.85,0,,,1,0,groundnut
621285864,1914,Arachis_duranensis,H,GBIF,-25.24,-64.47,0,,,1,0,groundnut
621285970,1914,Arachis_duranensis,H,GBIF,-23.25,-63.35,0,,,1,0,groundnut
621285971,1921,Arachis_villosa,H,GBIF,-29.7327,-57.0999,0,,,1,0,groundnut
621286007,1914,Arachis_duranensis,H,GBIF,-24.93,-64.42,0,,,1,0,groundnut
621286009,1914,Arachis_duranensis,H,GBIF,-24.9,-65.24,0,,,1,0,groundnut
621286079,1914,Arachis_duranensis,H,GBIF,-24.37,-65.09,0,,,1,0,groundnut
621286197,1914,Arachis_duranensis,H,GBIF,-25.24,-64.47,0,,,1,0,groundnut
621286263,1914,Arachis_duranensis,H,GBIF,-24.72,-65.41,0,,,1,0,groundnut
621286274,1921,Arachis_villosa,H,GBIF,-30.91,-57.93,0,,,1,0,groundnut
621286360,1914,Arachis_duranensis,H,GBIF,-23.03,-63.85,0,,,1,0,groundnut
621286361,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621286559,1921,Arachis_villosa,H,GBIF,-27.5,-58.77,0,,,1,0,groundnut
621286641,1912,Arachis_correntina,H,GBIF,-27.9517,-58.8041,0,,,1,0,groundnut
621286722,1914,Arachis_duranensis,H,GBIF,-24.84,-65.48,0,,,1,0,groundnut
621286877,1914,Arachis_duranensis,H,GBIF,-24.37,-65.09,0,,,1,0,groundnut
621287034,1914,Arachis_duranensis,H,GBIF,-23.25,-63.35,0,,,1,0,groundnut
621287093,1914,Arachis_duranensis,H,GBIF,-24.92,-64.42,0,,,1,0,groundnut
621287160,1912,Arachis_correntina,H,GBIF,-27.5,-58.77,0,,,1,0,groundnut
621287161,1914,Arachis_duranensis,H,GBIF,-23.25,-63.35,0,,,1,0,groundnut
621287255,1914,Arachis_duranensis,H,GBIF,-24.92,-64.42,0,,,1,0,groundnut
621287400,1914,Arachis_duranensis,H,GBIF,-23.01,-63.89,0,,,1,0,groundnut
621287456,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621287512,1914,Arachis_duranensis,H,GBIF,-24.9,-65.24,0,,,1,0,groundnut
621287593,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621287896,1914,Arachis_duranensis,H,GBIF,-24.93,-64.42,0,,,1,0,groundnut
621288318,1914,Arachis_duranensis,H,GBIF,-24.92,-64.46,0,,,1,0,groundnut
621288526,1914,Arachis_duranensis,H,GBIF,-23.25,-63.35,0,,,1,0,groundnut
621288527,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621288697,1914,Arachis_duranensis,H,GBIF,-24.84,-65.48,0,,,1,0,groundnut
621288810,1921,Arachis_villosa,H,GBIF,-27.61,-57.17,0,,,1,0,groundnut
621288923,1912,Arachis_correntina,H,GBIF,-27.9517,-58.8041,0,,,1,0,groundnut
621289147,1909,Arachis_monticola,H,GBIF,-24.11,-65.41,0,,,1,0,groundnut
621289313,1914,Arachis_duranensis,H,GBIF,-24.9,-65.24,0,,,1,0,groundnut
621289428,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621289508,1909,Arachis_monticola,H,GBIF,-24.84,-65.5,0,,,1,0,groundnut
621289576,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621289895,1921,Arachis_villosa,H,GBIF,-29.55,-57.31,0,,,1,0,groundnut
621289972,1909,Arachis_monticola,H,GBIF,-24.11,-65.41,0,,,1,0,groundnut
621290239,1914,Arachis_duranensis,H,GBIF,-25.24,-64.47,0,,,1,0,groundnut
621290242,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621290496,1921,Arachis_villosa,H,GBIF,-27.61,-57.17,0,,,1,0,groundnut
621290589,1912,Arachis_correntina,H,GBIF,-28.36,-58.03,0,,,1,0,groundnut
621290590,1914,Arachis_duranensis,H,GBIF,-24.37,-65.09,0,,,1,0,groundnut
621290944,1921,Arachis_villosa,H,GBIF,-31.43,-58.08,0,,,1,0,groundnut
621291002,1921,Arachis_villosa,H,GBIF,-29.7137,-57.0856,0,,,1,0,groundnut
621291423,1909,Arachis_monticola,H,GBIF,-23.07,-65.39,0,,,1,0,groundnut
621291480,1912,Arachis_correntina,H,GBIF,-27.8,-57.46,0,,,1,0,groundnut
621291481,1914,Arachis_duranensis,H,GBIF,-24.9,-65.24,0,,,1,0,groundnut
621291762,1914,Arachis_duranensis,H,GBIF,-24.92,-64.42,0,,,1,0,groundnut
621291795,1921,Arachis_villosa,H,GBIF,-27.61,-57.17,0,,,1,0,groundnut
621291998,1909,Arachis_monticola,H,GBIF,-23.204,-65.3486,0,,,1,0,groundnut
621292165,1914,Arachis_duranensis,H,GBIF,-24.9,-65.24,0,,,1,0,groundnut
621292361,1914,Arachis_duranensis,H,GBIF,-23.25,-63.35,0,,,1,0,groundnut
621292514,1909,Arachis_monticola,H,GBIF,-24.08,-65.4,0,,,1,0,groundnut
621292607,1921,Arachis_villosa,H,GBIF,-31.91,-58.4,0,,,1,0,groundnut
621292700,1914,Arachis_duranensis,H,GBIF,-25.24,-64.47,0,,,1,0,groundnut
621292771,1914,Arachis_duranensis,H,GBIF,-24.37,-65.09,0,,,1,0,groundnut
621292895,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621293119,1909,Arachis_monticola,H,GBIF,-24.11,-65.41,0,,,1,0,groundnut
621293199,1914,Arachis_duranensis,H,GBIF,-24.72,-65.41,0,,,1,0,groundnut
621293200,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621293525,1914,Arachis_duranensis,H,GBIF,-24.72,-65.41,0,,,1,0,groundnut
621293527,1912,Arachis_correntina,H,GBIF,-27.56,-58.29,0,,,1,0,groundnut
621293528,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621293601,1914,Arachis_duranensis,H,GBIF,-24.84,-65.48,0,,,1,0,groundnut
621293622,1909,Arachis_monticola,H,GBIF,-24.13,-65.4,0,,,1,0,groundnut
621293721,1909,Arachis_monticola,H,GBIF,-24.11,-65.41,0,,,1,0,groundnut
621294178,1921,Arachis_villosa,H,GBIF,-29.55,-57.31,0,,,1,0,groundnut
621294255,1912,Arachis_correntina,H,GBIF,-27.9517,-58.8041,0,,,1,0,groundnut
621294305,1914,Arachis_duranensis,H,GBIF,-24.37,-65.12,0,,,1,0,groundnut
621294336,1914,Arachis_duranensis,H,GBIF,-24.8443,-65.4788,0,,,1,0,groundnut
621294367,1912,Arachis_correntina,H,GBIF,-27.56,-58.29,0,,,1,0,groundnut
621294492,1914,Arachis_duranensis,H,GBIF,-24.92,-64.46,0,,,1,0,groundnut
621294921,1914,Arachis_duranensis,H,GBIF,-24.69,-64.21,0,,,1,0,groundnut
621294975,1909,Arachis_monticola,H,GBIF,-27.5,-58.77,0,,,1,0,groundnut
621295275,1921,Arachis_villosa,H,GBIF,-30.22,-57.86,0,,,1,0,groundnut
621295359,1921,Arachis_villosa,H,GBIF,-30.71,-58.16,0,,,1,0,groundnut
621295437,1909,Arachis_monticola,H,GBIF,-24.11,-65.41,0,,,1,0,groundnut
621295489,1912,Arachis_correntina,H,GBIF,-27.5,-58.77,0,,,1,0,groundnut
621295605,1914,Arachis_duranensis,H,GBIF,-27.4695,-58.8281,0,,,1,0,groundnut
621296165,1921,Arachis_villosa,H,GBIF,-30.91,-57.93,0,,,1,0,groundnut
621296257,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621296353,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621296490,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621296661,1914,Arachis_duranensis,H,GBIF,-24.9,-65.24,0,,,1,0,groundnut
621296866,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621297006,1909,Arachis_monticola,H,GBIF,-24.1197,-65.4019,0,,,1,0,groundnut
621297200,1914,Arachis_duranensis,H,GBIF,-24.9,-65.24,0,,,1,0,groundnut
621297275,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621297832,1921,Arachis_villosa,H,GBIF,-29.7137,-57.0856,0,,,1,0,groundnut
621298020,1921,Arachis_villosa,H,GBIF,-27.61,-57.17,0,,,1,0,groundnut
621298490,1914,Arachis_duranensis,H,GBIF,-24.69,-64.21,0,,,1,0,groundnut
621298597,1909,Arachis_monticola,H,GBIF,-24.28,-64.23,0,,,1,0,groundnut
621298664,1914,Arachis_duranensis,H,GBIF,-25.24,-64.47,0,,,1,0,groundnut
621298665,1909,Arachis_monticola,H,GBIF,-24.25,-65.5,0,,,1,0,groundnut
621298686,1914,Arachis_duranensis,H,GBIF,-23.03,-63.85,0,,,1,0,groundnut
621298748,1914,Arachis_duranensis,H,GBIF,-22.67,-63.65,0,,,1,0,groundnut
621298828,1914,Arachis_duranensis,H,GBIF,-25.24,-64.47,0,,,1,0,groundnut
621298858,1914,Arachis_duranensis,H,GBIF,-24.8443,-65.4788,0,,,1,0,groundnut
621298859,1914,Arachis_duranensis,H,GBIF,-23.25,-63.35,0,,,1,0,groundnut
621299043,1912,Arachis_correntina,H,GBIF,-27.3167,-58.5833,0,,,1,0,groundnut
621299262,1912,Arachis_correntina,H,GBIF,-28.36,-58.03,0,,,1,0,groundnut
621299333,1909,Arachis_monticola,H,GBIF,-24.11,-65.41,0,,,1,0,groundnut
621299633,1914,Arachis_duranensis,H,GBIF,-24.72,-65.41,0,,,1,0,groundnut
621299703,1921,Arachis_villosa,H,GBIF,-29.7327,-57.0999,0,,,1,0,groundnut
621299761,1914,Arachis_duranensis,H,GBIF,-24.93,-64.42,0,,,1,0,groundnut
621299815,1914,Arachis_duranensis,H,GBIF,-24.9,-65.24,0,,,1,0,groundnut
621299988,1914,Arachis_duranensis,H,GBIF,-23.243,-63.3412,0,,,1,0,groundnut
621300157,1909,Arachis_monticola,H,GBIF,-22.92,-65.92,0,,,1,0,groundnut
621300480,1909,Arachis_monticola,H,GBIF,-23.07,-65.39,0,,,1,0,groundnut
622157884,1962,Arachis_paraguariensis,H,US,-12.6819,-56.9211,0,,,1,0,groundnut
622165684,1918,Arachis_ipaensis,H,US,-21.5318,-64.7312,0,,,1,0,groundnut
622170968,1913,Arachis_diogoi,H,US,-12.6819,-56.9211,0,,,1,0,groundnut
622198859,1920,Arachis_magna,H,NHN_L,-16.3667,-60.9667,0,,,1,0,groundnut
622206092,1917,Arachis_hoehnei,H,NHN_L,-18.25,-57.4667,0,,,1,0,groundnut
622207287,1916,Arachis_herzogii,H,NHN_L,-17.7833,-60.7833,0,,,1,0,groundnut
622218946,1911,Arachis_cardenasii,H,NHN_L,-18.3333,-59.7667,0,,,1,0,groundnut
622280466,1922,Arachis_appressipila,H,NY,-19.0094,-57.6531,0,,,1,0,groundnut
622294395,1921,Arachis_villosa,H,NY,-15.8531,-58.4603,0,,,1,0,groundnut
622300001,1915,Arachis_helodes,H,NY,-15.9333,-57.1667,0,,,1,0,groundnut
622301101,1915,Arachis_helodes,H,NY,-15.8833,-56.05,0,,,1,0,groundnut
622302740,1913,Arachis_diogoi,H,NY,-17.8,-57.6667,0,,,1,0,groundnut
622303073,1922,Arachis_appressipila,H,NY,-18.7833,-57.5,0,,,1,0,groundnut
622311859,1911,Arachis_cardenasii,H,NY,-18.3333,-59.7667,0,,,1,0,groundnut
622313853,1917,Arachis_hoehnei,H,NY,-19.2333,-57.2667,0,,,1,0,groundnut
622317082,1922,Arachis_appressipila,H,NY,-19.0333,-57.6667,0,,,1,0,groundnut
622321303,1915,Arachis_helodes,H,NY,-15.5961,-56.0967,0,,,1,0,groundnut
622321323,1921,Arachis_villosa,H,NY,-15.5961,-56.0967,0,,,1,0,groundnut
622329807,1922,Arachis_appressipila,H,NY,-19,-57.6667,0,,,1,0,groundnut
622329957,1915,Arachis_helodes,H,NY,-16,-56.4667,0,,,1,0,groundnut
622330274,1922,Arachis_appressipila,H,NY,-19.0333,-57.6667,0,,,1,0,groundnut
622330276,1922,Arachis_appressipila,H,NY,-19.0333,-57.6833,0,,,1,0,groundnut
622330279,1922,Arachis_appressipila,H,NY,-19.0333,-57.6833,0,,,1,0,groundnut
622330331,1915,Arachis_helodes,H,NY,-16.0333,-57.1167,0,,,1,0,groundnut
622330822,1922,Arachis_appressipila,H,NY,-19.1,-57.5833,0,,,1,0,groundnut
622330909,1921,Arachis_villosa,H,NY,-17.1,-51.8167,0,,,1,0,groundnut
622331006,1915,Arachis_helodes,H,NY,-16.1167,-56.8833,0,,,1,0,groundnut
622331211,1917,Arachis_hoehnei,H,NY,-18.1333,-57.5,0,,,1,0,groundnut
622333367,1921,Arachis_villosa,H,NY,-15.35,-48.6333,0,,,1,0,groundnut
622333453,1920,Arachis_magna,H,NY,-16.3667,-60.9667,0,,,1,0,groundnut
622335562,1915,Arachis_helodes,H,NY,-15.6,-56.1,0,,,1,0,groundnut
622336090,1913,Arachis_diogoi,H,NY,-17.6667,-57.75,0,,,1,0,groundnut
622336474,1913,Arachis_diogoi,H,NY,-15.7167,-55.8,0,,,1,0,groundnut
622337070,1916,Arachis_herzogii,H,NY,-17.7833,-60.7833,0,,,1,0,groundnut
622338442,1915,Arachis_helodes,H,NY,-15.9167,-57.15,0,,,1,0,groundnut
622338576,1915,Arachis_helodes,H,NY,-15.9333,-57,0,,,1,0,groundnut
622471088,1962,Arachis_paraguariensis,H,USDA_NPGS,-23.15,-56.3167,0,wild,,1,0,groundnut
622471090,1962,Arachis_paraguariensis,H,USDA_NPGS,-21.7,-57.2482,0,,,1,0,groundnut
622471091,1962,Arachis_paraguariensis,H,USDA_NPGS,-22.5342,-56.9924,0,wild,,1,0,groundnut
622471092,1962,Arachis_paraguariensis,H,USDA_NPGS,-22.8264,-56.9,0,wild,,1,0,groundnut
622471094,1962,Arachis_paraguariensis,H,USDA_NPGS,-29.0041,-57.6527,0,,,1,0,groundnut
622473587,1909,Arachis_monticola,H,USDA_NPGS,-31.8333,-63.75,0,,,1,0,groundnut
622473589,1909,Arachis_monticola,H,USDA_NPGS,-24.1167,-65.3833,0,,,1,0,groundnut
622473593,1909,Arachis_monticola,H,USDA_NPGS,-31.8333,-63.75,0,,,1,0,groundnut
622482701,1947,Arachis_kempff-mercadoi,H,USDA_NPGS,-17.3867,-63.5195,0,,,1,0,groundnut
622486661,1917,Arachis_hoehnei,H,USDA_NPGS,-29.0041,-57.6527,0,,,1,0,groundnut
622487665,1915,Arachis_helodes,H,USDA_NPGS,-16.2597,-56.6269,0,wild,,1,0,groundnut
622493654,1913,Arachis_diogoi,H,USDA_NPGS,-20.8755,-54.2615,0,,,1,0,groundnut
622499933,1911,Arachis_cardenasii,H,USDA_NPGS,-18.3333,-59.75,0,,,1,0,groundnut
622499939,1911,Arachis_cardenasii,H,USDA_NPGS,-18.3333,-59.75,0,,,1,0,groundnut
622501607,1910,Arachis_batizocoi,H,USDA_NPGS,-20.6045,-62.0498,0,wild,,1,0,groundnut
622501608,1910,Arachis_batizocoi,H,USDA_NPGS,-20.973,-61.8019,0,wild,,1,0,groundnut
622501611,1910,Arachis_batizocoi,H,USDA_NPGS,-20.15,-61.9382,0,wild,,1,0,groundnut
622504172,1922,Arachis_appressipila,H,USDA_NPGS,-19.0134,-57.6635,0,wild,,1,0,groundnut
622504173,1922,Arachis_appressipila,H,USDA_NPGS,-19.2178,-57.2058,0,,,1,0,groundnut
622544240,1947,Arachis_kempff-mercadoi,H,HUH,-17.3333,-63.4,0,,,1,0,groundnut
622544243,1920,Arachis_magna,H,HUH,-16.3667,-60.9667,0,,,1,0,groundnut
622544246,1916,Arachis_herzogii,H,HUH,-17.7833,-60.7833,0,,,1,0,groundnut
622544255,1911,Arachis_cardenasii,H,HUH,-18.3333,-59.7667,0,,,1,0,groundnut
